id,data_hora,status_turb,niv_mont_grade,niv_jus_grade,corr_fase_a,corr_fase_b,corr_fase_c,tens_fase_a,tens_fase_b,tens_fase_c,excit_tens,excit_corr,freq,pot_ativa,pot_reativa,pot_aparente,fp,distrib,rotor,vel,horimetro,acum_energia,uhlm_temp_oleo,uhrv_temp_oleo,uhrv_pres_oleo,enrol_fase_a,enrol_fase_b,enrol_fase_c,bucha_rad_01,bucha_rad_02,gaxet_01,gaxet_02,gaxet_03,manc_la_guia,manc_lna_guia,manc_lna_esc,fluxo_01,fluxo_02,fluxo_03,ret_oleo,fluxo_agua_eixo,vib_la_eixo_x,vib_la_eixo_y,vib_lna_eixo_x,vib_lna_eixo_y,vib_turb_manc_rad,vib_turb_manc_guia,niv_oleo_cuba,niv_agua_cuba
353402,2025-10-31 03:07:57,1,1096.91,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.49,95.50,0.00,3211.98,7638.60,30.34,31.13,51.56,44.80,42.70,42.70,32.50,30.10,30.10,27.90,28.50,39.70,46.40,47.00,0.31,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,27.20,0.40
353407,2025-10-31 03:10:20,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.10,95.43,0.00,3211.98,7638.60,30.34,31.13,51.56,44.80,42.60,42.70,32.50,30.10,30.10,27.90,28.50,39.70,46.30,47.00,0.31,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,27.90,0.30
353412,2025-10-31 03:14:20,1,1096.91,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.40,95.50,0.00,3211.98,7638.60,30.34,31.06,51.41,44.70,42.60,42.60,32.50,30.10,30.10,27.90,28.50,39.60,46.20,46.90,0.31,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.60,0.40
353417,2025-10-31 03:19:43,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.28,95.42,0.00,3211.98,7638.60,30.13,31.06,51.25,44.60,42.50,42.50,32.50,30.10,30.10,27.80,28.40,39.50,46.10,46.80,0.31,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.40,0.30
353422,2025-10-31 03:23:54,1,1096.91,1096.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.37,95.46,0.00,3211.98,103.00,30.13,31.00,51.25,44.50,42.40,42.40,32.50,30.10,30.10,27.80,28.50,39.50,46.10,46.70,0.31,0.00,0.00,0.69,0.09,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.20
353427,2025-10-31 03:27:42,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.52,95.46,0.00,3211.98,7638.60,30.13,30.94,51.09,44.40,42.30,42.40,32.50,30.00,30.10,27.90,28.50,39.40,46.00,46.70,0.31,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,29.30,0.20
353432,2025-10-31 03:31:48,1,1096.91,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.45,95.50,0.00,3211.98,7638.60,30.13,30.94,50.94,44.40,42.20,42.30,32.50,30.00,30.10,27.90,28.40,39.40,45.90,46.60,0.34,0.00,0.00,0.69,0.19,0.00,0.00,0.00,0.00,0.00,0.00,29.90,0.30
353437,2025-10-31 03:33:56,1,1096.91,1096.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.28,95.47,0.00,3211.98,7638.60,30.13,30.94,50.94,44.30,42.20,42.30,32.50,30.00,30.10,27.80,28.40,39.30,45.90,46.60,0.34,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,30.10,0.40
353442,2025-10-31 03:39:58,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,95.42,0.00,3211.98,7638.60,29.91,30.88,50.78,44.20,42.10,42.10,32.50,30.00,30.10,27.80,28.40,39.20,45.80,46.50,0.34,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,30.70,0.20
353447,2025-10-31 03:42:22,1,1096.91,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.02,95.42,0.00,3211.98,7638.60,29.91,30.81,50.78,44.10,42.00,42.10,32.40,30.00,30.10,27.80,28.40,39.20,45.80,46.40,0.34,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.30
353452,2025-10-31 03:45:43,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,95.47,0.00,3211.98,7638.60,29.70,30.81,50.63,44.10,42.00,42.00,32.40,30.00,30.00,27.80,28.40,39.20,45.70,46.40,0.31,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.20,0.30
353457,2025-10-31 03:47:56,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.09,95.42,0.00,3211.98,7638.60,29.70,30.81,50.63,44.00,41.90,42.00,32.40,30.00,30.00,27.80,28.40,39.10,45.70,46.30,0.34,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,31.50,0.00
353462,2025-10-31 03:50:20,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,95.40,0.00,3211.98,7638.60,29.70,30.75,50.63,44.00,41.90,41.90,32.40,30.00,30.00,27.80,28.40,39.10,45.60,46.30,0.34,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,31.80,0.00
353467,2025-10-31 03:53:44,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,95.47,0.00,3211.98,7638.60,29.70,30.75,50.47,43.90,41.80,41.90,32.40,30.00,30.00,27.80,28.40,39.00,45.60,46.20,0.34,0.00,0.00,0.69,0.25,0.00,0.00,0.00,0.00,0.00,0.00,32.10,0.40
353472,2025-10-31 03:56:21,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.72,95.46,0.00,3211.98,7638.60,29.70,30.69,50.47,43.90,41.80,41.80,32.40,30.00,30.00,27.80,28.40,39.00,45.50,46.20,0.31,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.90,0.00
353477,2025-10-31 03:59:57,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.09,95.42,0.00,3211.98,7638.60,29.49,30.69,50.31,43.80,41.70,41.80,32.40,30.00,30.00,27.80,28.40,39.00,45.50,46.10,0.31,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,33.10,0.40
353482,2025-10-31 04:02:21,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,95.42,0.00,3211.98,7638.60,29.49,30.63,50.31,43.80,41.70,41.70,32.40,30.00,30.00,27.80,28.40,38.90,45.40,46.10,0.31,0.00,0.00,0.69,0.16,0.00,0.00,0.00,0.00,0.00,0.00,33.10,0.40
353487,2025-10-31 04:05:52,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.37,95.42,0.00,3211.98,103.00,29.49,30.63,50.16,43.70,41.60,41.70,32.40,29.90,30.00,27.80,28.40,38.90,45.40,46.00,0.31,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,33.20,0.20
353492,2025-10-31 04:11:57,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.38,95.46,0.00,3211.98,7638.60,29.49,30.56,50.16,43.60,41.50,41.50,32.40,29.90,30.00,27.80,28.40,38.80,45.30,45.90,0.31,0.00,0.00,0.69,0.25,0.00,0.00,0.00,0.00,0.00,0.00,34.10,0.40
353497,2025-10-31 04:15:58,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,95.39,0.00,3211.98,7638.60,29.49,30.56,50.00,43.50,41.40,41.50,32.40,29.90,30.00,27.80,28.40,38.80,45.20,45.90,0.31,0.00,0.00,0.69,0.16,0.00,0.00,0.00,0.00,0.00,0.00,34.60,0.40
353502,2025-10-31 04:18:21,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.28,95.47,0.00,3211.98,7638.60,29.49,30.56,50.00,43.50,41.40,41.40,32.40,29.90,30.00,27.80,28.40,38.70,45.20,45.80,0.31,0.00,0.00,0.69,0.09,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.20
353507,2025-10-31 04:21:43,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18,95.39,0.00,3211.98,7638.60,29.28,30.50,49.84,43.40,41.30,41.40,32.30,29.90,30.00,27.80,28.40,38.70,45.10,45.80,0.34,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,35.60,0.20
353512,2025-10-31 04:26:08,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.28,95.42,0.00,3211.98,7638.60,29.28,30.44,49.84,43.30,41.20,41.30,32.30,29.90,30.00,27.80,28.40,38.60,45.00,45.70,0.34,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.50,0.30
353517,2025-10-31 04:28:21,1,1096.91,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.22,95.42,0.00,3211.98,7638.60,29.28,30.44,49.69,43.30,41.20,41.30,32.30,29.90,30.00,27.80,28.40,38.60,45.00,45.70,0.34,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,35.90,0.50
353522,2025-10-31 04:31:43,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,95.39,0.00,3211.98,7638.60,29.28,30.38,49.69,43.20,41.10,41.20,32.30,29.90,30.00,27.80,28.40,38.60,45.00,45.60,0.31,0.00,0.00,0.69,0.16,0.00,0.00,0.00,0.00,0.00,0.00,36.40,0.40
353527,2025-10-31 04:34:21,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.15,95.46,0.00,3211.98,103.00,29.06,30.38,49.53,43.20,41.10,41.20,32.30,29.90,30.00,27.80,28.40,38.50,44.90,45.60,0.31,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.70,0.00
353532,2025-10-31 04:39:43,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,95.43,0.00,3211.98,7638.60,29.06,30.38,49.53,43.10,41.00,41.10,32.30,29.90,30.00,27.70,28.40,38.50,44.80,45.50,0.31,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,37.30,0.40
353537,2025-10-31 04:43:57,1,1096.91,1096.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.45,95.42,0.00,3211.98,7638.60,29.06,30.31,49.38,43.00,40.90,41.00,32.30,29.80,30.00,27.80,28.30,38.40,44.80,45.40,0.31,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.50
353542,2025-10-31 04:49:44,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.28,95.40,0.00,3211.98,103.00,29.06,30.25,49.22,42.90,40.80,40.90,32.30,29.80,30.00,27.80,28.40,38.40,44.70,45.30,0.28,0.00,0.00,0.69,0.16,0.00,0.00,0.00,0.00,0.00,0.00,38.30,0.30
353547,2025-10-31 04:52:21,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.52,95.36,0.00,3211.98,7638.60,29.06,30.25,49.22,42.90,40.80,40.80,32.30,29.80,29.90,27.70,28.40,38.30,44.70,45.30,0.31,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,38.60,0.20
353552,2025-10-31 04:55:43,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.06,95.36,0.00,3211.98,7638.60,28.85,30.25,49.22,42.80,40.70,40.80,32.30,29.90,29.90,27.80,28.30,38.30,44.60,45.30,0.31,0.00,0.00,0.69,0.25,0.00,0.00,0.00,0.00,0.00,0.00,38.70,0.40
353557,2025-10-31 05:00:30,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.13,95.40,0.00,3211.98,7638.60,28.85,30.19,49.06,42.70,40.60,40.70,32.30,29.80,30.00,27.70,28.30,38.20,44.50,45.20,0.28,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.90,0.40
353562,2025-10-31 05:03:57,1,1096.91,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.44,95.42,0.00,3211.98,7638.60,28.85,30.19,48.91,42.70,40.60,40.60,32.20,29.80,29.90,27.70,28.30,38.20,44.50,45.10,0.31,0.00,0.00,0.69,0.09,0.00,0.00,0.00,0.00,0.00,0.00,39.70,0.40
353567,2025-10-31 05:07:43,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.60,95.42,0.00,3211.98,103.00,28.85,30.13,48.75,42.60,40.50,40.60,32.20,29.80,29.90,27.70,28.30,38.10,44.40,45.10,0.31,0.00,0.00,0.69,0.03,0.00,0.00,0.00,0.00,0.00,0.00,22.80,0.30
353572,2025-10-31 05:10:21,1,1096.91,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.05,95.39,0.00,3211.98,7638.60,28.64,30.13,48.75,42.60,40.50,40.60,32.20,29.80,29.90,27.70,28.30,38.10,44.40,45.00,0.31,0.00,0.00,0.69,0.16,0.00,0.00,0.00,0.00,0.00,0.00,22.80,0.00
353577,2025-10-31 05:13:59,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.37,95.43,0.00,3211.98,7638.60,28.64,30.13,48.59,42.50,40.40,40.50,32.20,29.80,29.90,27.70,28.30,38.10,44.30,45.00,0.31,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.70,0.30
353582,2025-10-31 05:18:08,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.45,95.36,0.00,3211.98,7638.60,28.64,30.06,48.44,42.40,40.40,40.40,32.20,29.80,29.90,27.70,28.30,38.00,44.30,44.90,0.28,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.70,0.20
353587,2025-10-31 05:20:31,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.42,95.39,0.00,3211.98,103.00,28.64,30.00,48.44,42.40,40.30,40.40,32.20,29.80,29.90,27.70,28.30,38.00,44.20,44.90,0.28,0.00,0.00,0.69,0.13,0.00,0.00,0.00,0.00,0.00,0.00,22.90,0.20
353592,2025-10-31 05:22:55,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.62,95.43,0.00,3211.98,7638.60,28.64,30.00,48.28,42.40,40.30,40.40,32.20,29.80,29.90,27.70,28.30,38.00,44.20,44.80,0.31,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.10,0.00
353597,2025-10-31 05:26:07,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.10,95.39,0.00,3211.98,7638.60,28.64,30.00,48.28,42.30,40.20,40.30,32.20,29.80,29.90,27.70,28.30,37.90,44.10,44.80,0.31,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,23.10,0.30
353602,2025-10-31 05:30:25,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.24,95.40,0.00,3211.98,7638.60,28.64,29.94,48.28,42.20,40.20,40.20,32.20,29.80,29.90,27.70,28.30,37.90,44.10,44.70,0.31,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.20,0.00
353607,2025-10-31 05:33:50,1,1096.91,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.40,95.36,0.00,3211.98,7638.60,28.43,29.94,48.13,42.20,40.10,40.20,32.20,29.80,29.90,27.70,28.30,37.80,44.00,44.70,0.28,0.00,0.00,0.69,0.25,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.30
353612,2025-10-31 05:36:18,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.21,95.36,0.00,3211.98,7638.60,28.43,29.94,48.13,42.20,40.10,40.10,32.20,29.80,29.90,27.70,28.30,37.80,44.00,44.70,0.31,0.00,0.00,0.69,0.19,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.20
353617,2025-10-31 05:40:29,1,1096.91,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.21,95.36,0.00,3211.98,7638.60,28.43,29.88,47.97,42.10,40.00,40.10,32.20,29.70,29.90,27.70,28.30,37.80,43.90,44.60,0.31,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,24.60,0.50
353622,2025-10-31 05:42:46,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.42,95.39,0.00,3211.98,7638.60,28.43,29.88,47.81,42.10,40.00,40.00,32.20,29.80,29.90,27.70,28.30,37.80,43.90,44.60,0.31,0.00,0.00,0.69,0.03,0.00,0.00,0.00,0.00,0.00,0.00,25.10,0.30
353627,2025-10-31 05:47:44,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.37,95.42,0.00,3211.98,7638.60,28.43,29.81,47.81,42.00,39.90,40.00,32.20,29.70,29.90,27.70,28.30,37.70,43.80,44.50,0.31,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.60,0.40
353632,2025-10-31 05:49:59,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01,95.39,0.00,3211.98,7638.60,28.21,29.81,47.66,41.90,39.90,39.90,32.20,29.70,29.90,27.70,28.30,37.70,43.80,44.40,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,25.30,0.00
353637,2025-10-31 05:53:54,1,1096.91,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.49,95.40,0.00,3211.98,7638.60,28.43,29.81,47.66,41.90,39.80,39.90,32.20,29.70,29.90,27.70,28.30,37.60,43.70,44.40,0.31,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,26.20,0.30
353642,2025-10-31 05:55:58,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.61,95.36,0.00,3211.98,7638.60,28.21,29.81,47.50,41.80,39.80,39.80,32.20,29.70,29.90,27.70,28.30,37.60,43.70,44.40,0.28,0.00,0.00,0.69,0.19,0.00,0.00,0.00,0.00,0.00,0.00,26.20,0.50
353647,2025-10-31 05:58:36,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.22,95.39,0.00,3211.98,7638.60,28.21,29.75,47.50,41.80,39.70,39.80,32.20,29.70,29.90,27.70,28.30,37.60,43.70,44.30,0.31,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,27.10,0.60
353652,2025-10-31 06:01:51,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.05,95.36,0.00,3211.98,7638.60,28.21,29.75,47.34,41.80,39.70,39.80,32.10,29.70,29.90,27.70,28.30,37.50,43.60,44.30,0.31,0.00,0.00,0.69,0.09,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.20
353657,2025-10-31 06:04:08,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.09,95.39,0.00,3211.98,7638.60,28.21,29.75,47.34,41.70,39.70,39.70,32.10,29.70,29.90,27.70,28.30,37.50,43.60,44.20,0.31,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,27.30,0.20
353662,2025-10-31 06:06:32,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.54,95.35,0.00,3211.98,7638.60,28.21,29.75,47.34,41.70,39.60,39.70,32.20,29.70,29.90,27.70,28.30,37.50,43.60,44.20,0.28,0.00,0.00,0.69,0.16,0.00,0.00,0.00,0.00,0.00,0.00,27.20,0.30
353667,2025-10-31 06:11:45,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.31,95.39,0.00,3211.98,7638.60,28.00,29.69,47.19,41.60,39.50,39.60,32.10,29.70,29.90,27.70,28.30,37.50,43.50,44.10,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,27.90,0.20
353672,2025-10-31 06:14:09,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.42,95.39,0.00,3211.98,7638.60,28.00,29.69,47.19,41.60,39.50,39.60,32.10,29.70,29.90,27.70,28.30,37.40,43.40,44.10,0.28,0.00,0.00,0.71,0.13,0.00,0.00,0.00,0.00,0.00,0.00,27.80,0.50
353677,2025-10-31 06:18:37,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.12,95.31,0.00,3211.98,7638.60,28.00,29.63,47.03,41.50,39.40,39.50,32.10,29.70,29.90,27.60,28.20,37.40,43.40,44.10,0.28,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.70,0.30
353682,2025-10-31 06:21:46,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.45,95.32,0.00,3211.98,7638.60,28.00,29.63,47.03,41.40,39.40,39.40,32.10,29.70,29.90,27.60,28.20,37.30,43.30,44.00,0.28,0.00,0.00,0.69,0.06,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.40
353687,2025-10-31 06:24:25,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.46,95.35,0.00,3211.98,7638.60,28.00,29.63,46.88,41.40,39.30,39.40,32.10,29.70,29.80,27.60,28.20,37.30,43.30,44.00,0.28,0.00,0.00,0.69,0.09,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.50
353692,2025-10-31 06:28:01,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.09,95.32,0.00,3211.98,7638.60,28.00,29.56,46.88,41.30,39.30,39.40,32.10,29.70,29.80,27.60,28.20,37.30,43.30,43.90,0.28,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.20,0.20
353697,2025-10-31 06:30:40,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.45,95.36,0.00,3211.98,7638.60,28.00,29.56,46.72,41.30,39.30,39.30,32.10,29.70,29.80,27.70,28.20,37.20,43.20,43.90,0.28,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.90,0.30
353702,2025-10-31 06:36:08,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.50,95.46,0.00,3211.98,7638.60,28.00,29.56,46.56,41.20,39.20,39.30,32.10,29.60,29.80,27.60,28.20,37.20,43.10,43.80,0.28,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.40,0.30
353707,2025-10-31 06:38:46,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.34,95.39,0.00,3211.98,7638.60,27.79,29.50,46.56,41.20,39.20,39.20,32.10,29.60,29.80,27.60,28.20,37.20,43.10,43.80,0.28,0.00,0.00,0.69,0.28,0.00,0.00,0.00,0.00,0.00,0.00,30.40,0.50
353712,2025-10-31 06:41:48,1,1096.89,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,95.32,0.00,3211.98,7638.60,27.79,29.50,46.56,41.10,39.10,39.20,32.10,29.60,29.80,27.60,28.20,37.10,43.10,43.70,0.31,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.90,0.40
353717,2025-10-31 06:44:09,1,1096.90,1096.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.05,95.35,0.00,3211.98,7638.60,27.79,29.50,46.41,41.10,39.10,39.10,32.10,29.60,29.80,27.60,28.20,37.10,43.00,43.70,0.31,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.10,0.60
